Angular,Angular,Dependency Injection,,,,https://angular.io/guide/hierarchical-dependency-injection,Angular - Hierarchical injectors,,
Angular,Angular,HttpClient,,1,Angular_HttpClient,- https://angular.io/guide/http,Understanding communicating with backend services using HTTP,#REF!,#REF!
Angular,Angular,Routing & Navigation,,1,Angular_Routing & Navigation,- https://angular.io/guide/routing-overview,Angular Routing,#REF!,#REF!
Angular,Angular,Animations,,1,Angular_Animations,- https://angular.io/guide/animations,Introduction to Angular animations,#REF!,#REF!
Angular,Angular,Extra,,1,Angular_Extra,- https://angular.io/guide/i18n,Angular Internationalization,#REF!,#REF!
Angular,Angular,Extra,,,,https://angular.io/guide/security,Angular - Security,,
Angular,Angular,Extra,,,,https://angular.io/guide/accessibility,Accessibility in Angular,,
Angular,Angular,Extra,,,,https://ngrx.io/docs,NgRx - What is NgRx?,,
Angular,Angular,Extra,,,,https://angular.io/guide/cli-builder,Angular CLI builders,,
Angular,Angular,Extra,,,,https://blog.angular-university.io/angular-2-smart-components-vs-presentation-components-whats-the-difference-when-to-use-each-and-why/,Angular Architecture - Smart Components vs Presentational Components,,
Angular,Angular,Extra,,,,https://angular.io/guide/ivy,Angular Ivy,,
Angular,Angular,Extra,,,,https://angular.io/guide/service-worker-intro,Angular service worker introduction,,
Angular,Angular,Testing,,1,Angular_Testing,- https://angular.io/guide/testing,Angular - Testing,#REF!,#REF!
Angular,Angular,Optimization,,1,Angular_Optimization,- https://angular.io/guide/lazy-loading-ngmodules,Angular - Lazy-loading feature modules,#REF!,#REF!
Angular,Angular,Optimization,,,,https://github.com/angular-eslint/angular-eslint,sparkles: Monorepo for all the tooling related to using ESLint with Angular,,
Angular,Angular,Optimization,,,,https://angular.io/guide/aot-compiler,Angular - Ahead-of-time (AOT) compilation,,
Angular,Angular,Optimization,,,,https://medium.com/swlh/angular-performance-optimization-techniques-5b7ca0808f8b,"""Angular Performance Optimization Techniques"" by Muhammad Danyal",,
Angular,Typescript,Types,,4,Typescript_Types,- https://www.typescriptlang.org/docs/handbook/2/everyday-types.html,TypeScript: Documentation - Everyday Types,#REF!,#REF!
Angular,Typescript,Types,,,,https://www.typescriptlang.org/docs/handbook/2/objects.html,TypeScript: Object Types,#REF!,#REF!
Angular,Typescript,Types,,,,https://www.typescriptlang.org/docs/handbook/2/generics.html,TypeScript: Generics,#REF!,#REF!
Angular,Typescript,Types,,,,https://www.typescriptlang.org/docs/handbook/2/conditional-types.html,TypeScript: Conditional types,#REF!,#REF!
Angular,Typescript,Types,,,,https://www.typescriptlang.org/docs/handbook/2/mapped-types.html,TypeScript: Mapped types,#REF!,#REF!
Angular,Typescript,Types,,,,https://www.typescriptlang.org/docs/handbook/2/functions.html,TypeScript: Functions,#REF!,#REF!
Angular,Typescript,Classes,,4,Typescript_Classes,- https://www.typescriptlang.org/docs/handbook/2/classes.html,TypeScript: Classes,#REF!,#REF!
Angular,Typescript,Extra,,4,Typescript_Extra,- https://www.typescriptlang.org/docs/handbook/enums.html,TypeScript: Enums,#REF!,#REF!
